reference_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2021-10-27,"Reference: Age, Report: Day of week",27.5,4.53,22.6,0.14,-0.211,-0.438,44.4,natural
2021-10-27,"Reference: Age and week, Report: Day of week",28.8,4.62,23.8,0.154,-0.205,-0.457,45.4,natural
2021-10-27,"Reference: Age and week by age, Report: Day of week",43,5.24,37.3,0.0139,-0.316,-0.677,67.7,natural
2021-10-27,"Independent by age, Reference: Week, Report: Day of week",17.3,4.82,12.1,0,-0.0787,-0.649,32.9,natural
2021-10-27,"Independent by age, Reference: Week and day of week, Report: Day of week",10.1,5.64,3.77,0.422,0.0665,-0.408,20.3,natural
2021-10-28,"Reference: Fixed, Report: Fixed",22.8,7.88,14.3,0.292,-0.175,-0.463,35.8,natural
2021-10-28,"Reference: Fixed, Report: Day of week",16.4,4.99,10.7,0.262,-0.223,-0.473,32.1,natural
2021-10-28,"Reference: Age, Report: Day of week",22.4,5.65,16.1,0.309,-0.201,-0.46,36.8,natural
2021-10-28,"Reference: Age and week, Report: Day of week",24.4,5.83,17.9,0.351,-0.201,-0.452,37.7,natural
2021-10-28,"Reference: Age and week by age, Report: Day of week",34.7,6.62,27.2,0.0766,-0.302,-0.647,61.4,natural
2021-10-28,"Independent by age, Reference: Week, Report: Day of week",12,5.96,5.75,0.105,-0.0902,-0.424,20.3,natural
2021-10-28,"Independent by age, Reference: Week and day of week, Report: Day of week",10.7,6.88,2.29,1.38,-0.0209,-0.147,18,natural
2021-10-29,"Reference: Fixed, Report: Fixed",27.4,7.5,19.3,0.315,-0.14,-0.337,40.3,natural
2021-10-29,"Reference: Fixed, Report: Day of week",18.9,4.79,13.3,0.359,-0.18,-0.304,35,natural
2021-10-29,"Reference: Age, Report: Day of week",25,5.39,18.8,0.45,-0.167,-0.247,41,natural
2021-10-29,"Reference: Age and week, Report: Day of week",27.4,5.43,21.3,0.423,-0.158,-0.256,41.6,natural
2021-10-29,"Reference: Age and week by age, Report: Day of week",32.7,6.15,25.8,0.258,-0.139,-0.314,52.9,natural
2021-10-29,"Independent by age, Reference: Week, Report: Day of week",14,6.96,6.69,0.206,0.0222,-0.296,21.1,natural
2021-10-29,"Independent by age, Reference: Week and day of week, Report: Day of week",12.5,7.63,3.56,1.16,0.0261,-0.137,20.9,natural
2021-10-30,"Reference: Fixed, Report: Fixed",37.6,6.57,30.6,0.0933,-0.185,-0.653,56.2,natural
2021-10-30,"Reference: Fixed, Report: Day of week",20.9,4.99,15.5,0.118,-0.0888,-0.524,35.7,natural
2021-10-30,"Reference: Age, Report: Day of week",27.6,5.42,21.3,0.544,-0.125,-0.421,43.2,natural
2021-10-30,"Reference: Age and week, Report: Day of week",29.6,5.41,23.5,0.544,-0.123,-0.436,43.7,natural
2021-10-30,"Reference: Age and week by age, Report: Day of week",32.1,6.35,24.9,0.507,-0.0894,-0.383,47,natural
2021-10-30,"Independent by age, Reference: Week, Report: Day of week",15.5,7.25,7.73,0.363,-0.0301,-0.467,24.5,natural
2021-10-30,"Independent by age, Reference: Week and day of week, Report: Day of week",14.5,7.34,6.54,0.422,-0.0417,-0.508,24.6,natural
2021-10-31,"Reference: Fixed, Report: Fixed",19.1,5.04,13.3,0.408,-0.0905,-0.291,33.8,natural
2021-10-31,"Reference: Fixed, Report: Day of week",9.4,4.68,2.61,1.95,-0.0431,0.00625,17.9,natural
2021-10-31,"Reference: Age, Report: Day of week",17.8,5.11,7.13,5.42,-0.145,0.164,32,natural
2021-10-31,"Reference: Age and week, Report: Day of week",20.8,5.06,10.8,4.9,-0.148,0.138,33.2,natural
2021-10-31,"Reference: Age and week by age, Report: Day of week",24.5,5.91,14.2,4.31,-0.136,0.135,35,natural
2021-10-31,"Independent by age, Reference: Week, Report: Day of week",14.2,6.66,1.66,5.76,-0.0138,0.0643,27.2,natural
2021-10-31,"Independent by age, Reference: Week and day of week, Report: Day of week",12,5.54,4.16,2.09,-0.048,-0.192,22.8,natural
2021-11-01,"Reference: Fixed, Report: Fixed",7.52,4.44,0.833,2.16,-0.0618,0.496,15.3,natural
2021-11-01,"Reference: Fixed, Report: Day of week",11,3.87,0.184,6.93,-0.096,0.563,18.7,natural
2021-11-01,"Reference: Age, Report: Day of week",19,4.46,1.65,12.7,-0.215,0.586,31.7,natural
2021-11-01,"Reference: Age and week, Report: Day of week",19.2,4.35,4.11,10.7,-0.241,0.535,32,natural
2021-11-01,"Reference: Age and week by age, Report: Day of week",21.8,4.76,7.04,9.98,-0.193,0.377,34.2,natural
2021-11-01,"Independent by age, Reference: Week, Report: Day of week",17.9,5.37,0.109,12.4,-0.0921,0.669,30.4,natural
2021-11-01,"Independent by age, Reference: Week and day of week, Report: Day of week",9.47,4.02,1.41,3.92,0.0359,0.212,18.6,natural
2021-11-02,"Reference: Fixed, Report: Fixed",12.7,5.66,1.72,5.17,-0.0539,0.493,25.9,natural
2021-11-02,"Reference: Fixed, Report: Day of week",7.29,3.21,2.95,1.01,0.032,0.31,13.1,natural
2021-11-02,"Reference: Age, Report: Day of week",13.5,3.43,6.86,3.2,-0.074,0.341,22,natural
2021-11-02,"Reference: Age and week, Report: Day of week",16.9,3.45,10,3.41,-0.109,0.374,25.7,natural
2021-11-02,"Reference: Age and week by age, Report: Day of week",21.3,3.38,16.2,1.64,-0.0489,0.0536,28.8,natural
2021-11-02,"Independent by age, Reference: Week, Report: Day of week",12.1,4.06,3.21,4.72,-0.0391,0.281,22.3,natural
2021-11-02,"Independent by age, Reference: Week and day of week, Report: Day of week",10.5,3.57,4.78,2.1,0.0323,0.16,18.9,natural
2021-11-03,"Reference: Fixed, Report: Fixed",20.7,7.87,12.2,0.145,-0.0633,-0.464,36.1,natural
2021-11-03,"Reference: Fixed, Report: Day of week",26.2,4.57,21.3,0.0357,-0.167,-0.627,45.6,natural
2021-11-03,"Reference: Age, Report: Day of week",22.6,5.23,16.7,0.119,-0.0883,-0.484,40.8,natural
2021-11-03,"Reference: Age and week, Report: Day of week",21.4,5.37,15.5,0.111,-0.0855,-0.484,39.2,natural
2021-11-03,"Reference: Age and week by age, Report: Day of week",39.1,6.06,32.4,0.194,-0.224,-0.657,62.6,natural
2021-11-03,"Independent by age, Reference: Week, Report: Day of week",13.6,5.99,7.09,0.0615,-0.0787,-0.628,28.3,natural
2021-11-03,"Independent by age, Reference: Week and day of week, Report: Day of week",11.1,7.4,1.72,1.8,-0.0129,-0.21,20.3,natural
2021-11-04,"Reference: Fixed, Report: Fixed",36.6,8.78,26.8,0.476,-0.329,-0.33,63.9,natural
2021-11-04,"Reference: Fixed, Report: Day of week",35.7,5.52,29.1,0.577,-0.451,-0.384,62.2,natural
2021-11-04,"Reference: Age, Report: Day of week",28.8,6.49,20.9,0.645,-0.371,-0.33,54.9,natural
2021-11-04,"Reference: Age and week, Report: Day of week",27.3,6.63,19.2,0.688,-0.367,-0.304,52.7,natural
2021-11-04,"Reference: Age and week by age, Report: Day of week",50.9,7.68,42.1,0.437,-0.359,-0.387,78.2,natural
2021-11-04,"Independent by age, Reference: Week, Report: Day of week",16.8,7.29,8.75,0.163,-0.0629,-0.363,35.1,natural
2021-11-04,"Independent by age, Reference: Week and day of week, Report: Day of week",12.1,8.81,2.52,0.635,0.064,-0.0196,16.9,natural
2021-11-05,"Reference: Fixed, Report: Fixed",39.3,8.56,30.2,0.0337,-0.176,-0.675,63,natural
2021-11-05,"Reference: Fixed, Report: Day of week",29.7,5.8,23.3,0.0694,-0.21,-0.574,54.5,natural
2021-11-05,"Reference: Age, Report: Day of week",23.9,6.64,16.4,0.153,-0.148,-0.497,47.2,natural
2021-11-05,"Reference: Age and week, Report: Day of week",21.7,6.77,14,0.179,-0.101,-0.469,44.2,natural
2021-11-05,"Reference: Age and week by age, Report: Day of week",26.7,8.04,17.5,0.0913,-0.102,-0.512,55.4,natural
2021-11-05,"Independent by age, Reference: Week, Report: Day of week",16.8,9.17,6.67,0.512,-0.0749,-0.532,31.5,natural
2021-11-05,"Independent by age, Reference: Week and day of week, Report: Day of week",14.5,9.65,3.64,0.981,-0.0258,-0.404,24.6,natural
2021-11-06,"Reference: Fixed, Report: Fixed",46.4,7.73,38.1,0.0575,-0.176,-0.622,69.7,natural
2021-11-06,"Reference: Fixed, Report: Day of week",24.8,6.11,17.9,0.298,-0.17,-0.389,44.6,natural
2021-11-06,"Reference: Age, Report: Day of week",21.2,6.96,13.3,0.533,-0.108,-0.303,36.4,natural
2021-11-06,"Reference: Age and week, Report: Day of week",21.5,6.99,13.5,0.517,-0.109,-0.289,36.4,natural
2021-11-06,"Reference: Age and week by age, Report: Day of week",23.7,8.23,14.5,0.339,-0.0883,-0.371,44.2,natural
2021-11-06,"Independent by age, Reference: Week, Report: Day of week",17.8,9.84,5.67,1.96,-0.0222,-0.444,31.8,natural
2021-11-06,"Independent by age, Reference: Week and day of week, Report: Day of week",17.4,9.92,5.09,2.07,-0.0222,-0.468,31.5,natural
2021-11-07,"Reference: Fixed, Report: Fixed",23.7,5.86,17,0.387,-0.247,-0.272,43.8,natural
2021-11-07,"Reference: Fixed, Report: Day of week",17.1,5.53,8.51,2.92,-0.323,0.0116,30.4,natural
2021-11-07,"Reference: Age, Report: Day of week",18.3,6.16,7.06,4.95,-0.285,0.0982,32.9,natural
2021-11-07,"Reference: Age and week, Report: Day of week",18.4,6.16,7.39,4.61,-0.283,0.0911,33.2,natural
2021-11-07,"Reference: Age and week by age, Report: Day of week",20.1,6.92,9.46,3.51,-0.297,-0.0536,36.6,natural
2021-11-07,"Independent by age, Reference: Week, Report: Day of week",20.9,8.39,2.9,9.4,-0.0676,0.0321,41.2,natural
2021-11-07,"Independent by age, Reference: Week and day of week, Report: Day of week",18.7,7.25,6.03,5.22,-0.124,-0.11,36.5,natural
2021-11-08,"Reference: Fixed, Report: Fixed",11.5,5.37,0.67,5.39,-0.000396,0.345,21.2,natural
2021-11-08,"Reference: Fixed, Report: Day of week",14,4.44,0.102,9.45,-0.0821,0.474,26,natural
2021-11-08,"Reference: Age, Report: Day of week",17.5,4.99,0.109,12.4,-0.0921,0.5,30.9,natural
2021-11-08,"Reference: Age and week, Report: Day of week",17.7,5.02,0.104,12.6,-0.096,0.518,31.4,natural
2021-11-08,"Reference: Age and week by age, Report: Day of week",13.6,5.25,0.46,7.85,-0.0123,0.215,24.9,natural
2021-11-08,"Independent by age, Reference: Week, Report: Day of week",22.5,6.08,0.15,16.2,-0.141,0.382,40.5,natural
2021-11-08,"Independent by age, Reference: Week and day of week, Report: Day of week",9.87,4.57,0.373,4.9,0.0201,0.106,18.6,natural
2021-11-09,"Reference: Fixed, Report: Fixed",15.1,7.54,5.56,1.68,-0.09,-0.0554,29.5,natural
2021-11-09,"Reference: Fixed, Report: Day of week",13.1,4.55,7.67,0.504,-0.147,-0.287,24.7,natural
2021-11-09,"Reference: Age, Report: Day of week",12.3,4.87,6.61,0.465,-0.12,-0.312,23.8,natural
2021-11-09,"Reference: Age and week, Report: Day of week",13,4.91,7.23,0.472,-0.131,-0.303,24.8,natural
2021-11-09,"Reference: Age and week by age, Report: Day of week",28.9,5.01,23.2,0.308,-0.287,-0.517,48.4,natural
2021-11-09,"Independent by age, Reference: Week, Report: Day of week",7.95,5.93,1.35,0.53,0.0146,-0.218,12.9,natural
2021-11-09,"Independent by age, Reference: Week and day of week, Report: Day of week",13.8,4.83,8.36,0.196,-0.238,-0.577,27.4,natural
2021-11-10,"Reference: Fixed, Report: Fixed",45.1,9.32,35,0.0179,-0.246,-0.671,75.4,natural
2021-11-10,"Reference: Fixed, Report: Day of week",64.9,5.18,59.3,0.00992,-0.411,-0.778,91.2,natural
2021-11-10,"Reference: Age, Report: Day of week",65.2,5.56,59.2,0.0159,-0.405,-0.763,93.3,natural
2021-11-10,"Reference: Age and week, Report: Day of week",62.9,5.69,56.7,0.0179,-0.388,-0.746,91.2,natural
2021-11-10,"Reference: Age and week by age, Report: Day of week",73.2,6.7,66,0.0813,-0.37,-0.738,106,natural
2021-11-10,"Independent by age, Reference: Week, Report: Day of week",44.4,6.42,37.3,0,-0.429,-0.921,74.8,natural
2021-11-10,"Independent by age, Reference: Week and day of week, Report: Day of week",25.4,7.44,17.5,0,-0.276,-0.813,47.8,natural
2021-11-11,"Reference: Fixed, Report: Fixed",44.9,9.57,34.6,0.133,-0.283,-0.605,73.4,natural
2021-11-11,"Reference: Fixed, Report: Day of week",52.9,5.57,46.7,0.131,-0.421,-0.682,80.5,natural
2021-11-11,"Reference: Age, Report: Day of week",51.6,5.92,45.1,0.137,-0.37,-0.651,80.5,natural
2021-11-11,"Reference: Age and week, Report: Day of week",48.2,6.09,41.4,0.152,-0.342,-0.63,77.6,natural
2021-11-11,"Reference: Age and week by age, Report: Day of week",48.1,7.73,39.6,0.121,-0.267,-0.617,81.7,natural
2021-11-11,"Independent by age, Reference: Week, Report: Day of week",33.2,6.65,25.8,0.00595,-0.3,-0.78,62.7,natural
2021-11-11,"Independent by age, Reference: Week and day of week, Report: Day of week",18.6,7.72,10.3,0.00694,-0.133,-0.686,37,natural
2021-11-12,"Reference: Fixed, Report: Fixed",58.1,9.36,48.2,0.0476,-0.284,-0.669,92.7,natural
2021-11-12,"Reference: Fixed, Report: Day of week",52.1,6.08,45.5,0.113,-0.317,-0.618,81.7,natural
2021-11-12,"Reference: Age, Report: Day of week",48.8,6.57,41.5,0.18,-0.28,-0.536,78.4,natural
2021-11-12,"Reference: Age and week, Report: Day of week",48.1,6.64,40.7,0.181,-0.282,-0.538,78.4,natural
2021-11-12,"Reference: Age and week by age, Report: Day of week",42.4,8.7,32.6,0.165,-0.201,-0.517,77.6,natural
2021-11-12,"Independent by age, Reference: Week, Report: Day of week",31.8,8.61,22.3,0.00992,-0.191,-0.752,59.8,natural
2021-11-12,"Independent by age, Reference: Week and day of week, Report: Day of week",22.1,9.17,12.3,0.0466,-0.104,-0.634,41.1,natural
2021-11-13,"Reference: Fixed, Report: Fixed",62.1,8.5,53,0.0933,-0.273,-0.591,94.9,natural
2021-11-13,"Reference: Fixed, Report: Day of week",36.8,6.55,29.2,0.431,-0.248,-0.398,59.3,natural
2021-11-13,"Reference: Age, Report: Day of week",32.3,7.44,23.6,0.744,-0.212,-0.296,52.3,natural
2021-11-13,"Reference: Age and week, Report: Day of week",33.2,7.42,24.6,0.693,-0.218,-0.305,52.8,natural
2021-11-13,"Reference: Age and week by age, Report: Day of week",36.4,9.58,25.5,0.783,-0.191,-0.31,58,natural
2021-11-13,"Independent by age, Reference: Week, Report: Day of week",25.6,9.41,15,0.82,-0.0633,-0.474,43.4,natural
2021-11-13,"Independent by age, Reference: Week and day of week, Report: Day of week",25.6,9.38,14.5,1.35,-0.0696,-0.438,42.7,natural
2021-11-14,"Reference: Fixed, Report: Fixed",37.8,6.61,30.1,0.52,-0.366,-0.378,66.2,natural
2021-11-14,"Reference: Fixed, Report: Day of week",25.4,5.89,17.8,1.47,-0.309,-0.191,35.5,natural
2021-11-14,"Reference: Age, Report: Day of week",25.8,6.71,15.7,3.24,-0.316,-0.0607,40.2,natural
2021-11-14,"Reference: Age and week, Report: Day of week",25.7,6.81,15.4,3.34,-0.316,-0.0607,41,natural
2021-11-14,"Reference: Age and week by age, Report: Day of week",33.6,8.42,20.7,4.27,-0.344,-0.0732,54.6,natural
2021-11-14,"Independent by age, Reference: Week, Report: Day of week",25.1,8.21,12.8,3.85,-0.209,-0.158,43.3,natural
2021-11-14,"Independent by age, Reference: Week and day of week, Report: Day of week",25.4,7.11,16.3,1.84,-0.174,-0.229,39.7,natural
2021-11-15,"Reference: Fixed, Report: Fixed",17.6,5.98,10.1,0.941,-0.187,-0.183,32.7,natural
2021-11-15,"Reference: Fixed, Report: Day of week",21.8,4.8,13.5,3.36,-0.297,-0.0991,34.4,natural
2021-11-15,"Reference: Age, Report: Day of week",26.2,5.65,12,8.45,-0.336,-0.0348,43.9,natural
2021-11-15,"Reference: Age and week, Report: Day of week",25.6,5.71,11.6,8.11,-0.32,-0.0304,43.4,natural
2021-11-15,"Reference: Age and week by age, Report: Day of week",32.8,6.4,17.5,8.78,-0.347,-0.212,52.4,natural
2021-11-15,"Independent by age, Reference: Week, Report: Day of week",23.8,6.33,10.2,7.05,-0.245,-0.0848,40.7,natural
2021-11-15,"Independent by age, Reference: Week and day of week, Report: Day of week",25.8,4.5,20.1,0.969,-0.301,-0.332,35.8,natural
2021-11-16,"Reference: Fixed, Report: Fixed",30.6,8.57,21.2,0.0714,-0.139,-0.567,55.3,natural
2021-11-16,"Reference: Fixed, Report: Day of week",42,5,36.6,0.0179,-0.338,-0.72,63.7,natural
2021-11-16,"Reference: Age, Report: Day of week",38.4,5.49,32.5,0.0278,-0.307,-0.65,59,natural
2021-11-16,"Reference: Age and week, Report: Day of week",36.1,5.69,29.9,0.0377,-0.298,-0.631,56.5,natural
2021-11-16,"Reference: Age and week by age, Report: Day of week",56.6,5.78,50.3,0,-0.382,-0.837,84.7,natural
2021-11-16,"Independent by age, Reference: Week, Report: Day of week",30.1,6.26,23.4,0,-0.326,-0.824,49.3,natural
2021-11-16,"Independent by age, Reference: Week and day of week, Report: Day of week",50.2,4.84,44.9,0,-0.479,-0.91,73.3,natural
2021-11-17,"Reference: Fixed, Report: Fixed",72.7,10.9,60.8,0.0516,-0.287,-0.646,114,natural
2021-11-17,"Reference: Fixed, Report: Day of week",98.6,5.98,92.1,0.0417,-0.457,-0.737,129,natural
2021-11-17,"Reference: Age, Report: Day of week",96.2,6.28,89.5,0.0496,-0.455,-0.729,128,natural
2021-11-17,"Reference: Age and week, Report: Day of week",91.5,6.58,84.4,0.0595,-0.44,-0.701,125,natural
2021-11-17,"Reference: Age and week by age, Report: Day of week",102,7.33,94.6,0.0694,-0.402,-0.702,138,natural
2021-11-17,"Independent by age, Reference: Week, Report: Day of week",79,7.02,71.4,0,-0.489,-0.936,114,natural
2021-11-17,"Independent by age, Reference: Week and day of week, Report: Day of week",56.7,7.88,48.2,0,-0.432,-0.901,88.3,natural
2021-11-18,"Reference: Fixed, Report: Fixed",66.7,11.1,54.8,0.0655,-0.275,-0.685,98.9,natural
2021-11-18,"Reference: Fixed, Report: Day of week",79,6.21,72.3,0.0377,-0.393,-0.747,109,natural
2021-11-18,"Reference: Age, Report: Day of week",74.3,6.54,67.3,0.0278,-0.341,-0.726,106,natural
2021-11-18,"Reference: Age and week, Report: Day of week",75.2,6.6,68,0.0278,-0.35,-0.72,108,natural
2021-11-18,"Reference: Age and week by age, Report: Day of week",68.4,7.98,59.9,0.0813,-0.249,-0.625,103,natural
2021-11-18,"Independent by age, Reference: Week, Report: Day of week",59,7.13,51.1,0,-0.48,-0.932,93.1,natural
2021-11-18,"Independent by age, Reference: Week and day of week, Report: Day of week",39.1,8.1,30.4,0.00198,-0.337,-0.861,68.2,natural
2021-11-19,"Reference: Fixed, Report: Fixed",65,10.7,53.7,0.0655,-0.203,-0.58,97.4,natural
2021-11-19,"Reference: Fixed, Report: Day of week",59.6,6.6,52.3,0.167,-0.319,-0.53,90.3,natural
2021-11-19,"Reference: Age, Report: Day of week",50.7,7.24,42.3,0.629,-0.266,-0.341,83.6,natural
2021-11-19,"Reference: Age and week, Report: Day of week",52.4,7.27,44,0.593,-0.261,-0.34,85,natural
2021-11-19,"Reference: Age and week by age, Report: Day of week",41,9.25,30.4,0.538,-0.167,-0.225,72,natural
2021-11-19,"Independent by age, Reference: Week, Report: Day of week",36.2,8.73,26.4,0,-0.16,-0.758,70.8,natural
2021-11-19,"Independent by age, Reference: Week and day of week, Report: Day of week",24.9,9.19,14.7,0.0198,-0.0844,-0.706,51.4,natural
2021-11-20,"Reference: Fixed, Report: Fixed",83.6,9.72,73.1,0.0952,-0.411,-0.722,123,natural
2021-11-20,"Reference: Fixed, Report: Day of week",57.5,6.96,49.9,0.187,-0.383,-0.656,88.9,natural
2021-11-20,"Reference: Age, Report: Day of week",45.2,8.05,35.8,0.673,-0.293,-0.4,74.9,natural
2021-11-20,"Reference: Age and week, Report: Day of week",44.9,8.17,35.2,0.925,-0.284,-0.368,75.5,natural
2021-11-20,"Reference: Age and week by age, Report: Day of week",33.9,11,21.7,0.474,-0.178,-0.428,61.5,natural
2021-11-20,"Independent by age, Reference: Week, Report: Day of week",29.8,9.56,19.2,0.0357,-0.167,-0.693,61.4,natural
2021-11-20,"Independent by age, Reference: Week and day of week, Report: Day of week",27.8,9.53,17.3,0.0337,-0.181,-0.688,56.7,natural
2021-11-21,"Reference: Fixed, Report: Fixed",32.9,7.34,24.5,0.266,-0.209,-0.415,59.8,natural
2021-11-21,"Reference: Fixed, Report: Day of week",23.9,6.28,14.8,2.6,-0.263,-0.17,37.5,natural
2021-11-21,"Reference: Age, Report: Day of week",22.2,7.28,10.4,4.32,-0.208,0.168,35.5,natural
2021-11-21,"Reference: Age and week, Report: Day of week",23.1,7.39,10.4,5.17,-0.233,0.204,38.1,natural
2021-11-21,"Reference: Age and week by age, Report: Day of week",31,9.09,15.2,6.46,-0.245,-0.0491,53.5,natural
2021-11-21,"Independent by age, Reference: Week, Report: Day of week",15.2,8.31,3.72,2.97,0.0467,-0.0884,30.4,natural
2021-11-21,"Independent by age, Reference: Week and day of week, Report: Day of week",16.1,7.32,7.11,1.41,-0.0261,-0.262,29.5,natural
2021-11-22,"Reference: Fixed, Report: Fixed",15.6,6.99,7.61,0.591,-0.0602,-0.104,28.6,natural
2021-11-22,"Reference: Fixed, Report: Day of week",18.6,5.6,7.9,4.96,-0.24,-0.0411,34.3,natural
2021-11-22,"Reference: Age, Report: Day of week",20.1,6.57,5.4,7.94,-0.195,0.135,38.4,natural
2021-11-22,"Reference: Age and week, Report: Day of week",22.2,6.84,5.17,10,-0.221,0.199,41.6,natural
2021-11-22,"Reference: Age and week by age, Report: Day of week",29.3,7.16,12.8,9.14,-0.286,-0.117,50.9,natural
